link	venue	year	citations	description	institutions	companies	title	authors	num_authors	doi	openalex_id	oa_pdf_url	is_open_access	oa_status	primary_topic	concepts	referenced_works_count	type	source	matched_keywords
https://doi.org/10.1145/3795520	ACM RecSys	2026	0	In the online digital realm, recommendation systems are ubiquitous and play a crucial role in enhancing user experience. These systems leverage user preferences to provide personalized recommendations, thereby helping users navigate through the paradox of choice. This work focuses on personalized sequential recommendation, where the system considers not only a user’s immediate, evolving session context, but also their cumulative historical behavior to provide highly relevant and timely recommendations. Through an empirical study conducted on diverse real-world datasets, we have observed and quantified the existence and impact of both short-term (immediate and transient) and long-term (enduring and stable) preferences on users’ historical interactions. Building on these insights, we propose a framework that combines short- and long-term preferences to enhance recommendation performance, namely Compositions of Variant Experts ( CoVE ).	Singapore Management University; Vietnam National University Ho Chi Minh City; Information Technology University; Ho Chi Minh City University of Science		Compositions of Variant Experts for Integrating Short-Term and Long-Term Preferences	Jaime Hieu; Trung-Hoang Le; Hady W. Lauw	3	https://doi.org/10.1145/3795520	https://openalex.org/W7127125098	https://doi.org/10.1145/3795520	True	hybrid	Recommender Systems and Techniques	Leverage (statistics); Computer science; Recommender system; Session (web analytics); Collaborative filtering	56	article	openalex	diverse recommendations [title_and_abstract]
https://doi.org/10.1145/3797873	ACM TOIS	2026	0	The increasing specialization and segmentation of modern medical practice, while improving expertise, pose significant challenges in efficiently connecting patients with the right healthcare professionals. The vast array of medical specializations, coupled with sparse data on doctor profiles, overwhelms traditional recommendation algorithms. This study introduces CLEAR-Med: A Contrastive Learning-Enhanced knowledge grAph Recommender designed to match patients with healthcare providers in specific Medical subfields. CLEAR-Med leverages a domain-specific Knowledge Graph (KG) and advanced Contrastive Learning (CL) techniques to capture the nuanced expertise and preferences of doctors, effectively addressing data sparsity and information overload in Online Healthcare Communities (OHCs). The system constructs a comprehensive KG enriched with diverse information, including doctors’ social relationships, professional networks, and specialized attributes derived from OHC data.	Renmin University of China		Nuanced Differences, Profound Impact: A Comparative Learning-Enhanced Knowledge Graph Recommender for Expert Identification in Specialized Medical Fields	Hongxun Jiang; Yechi Xu; Xiaonan Wu; Tuo Yang; Wenping Zhang	5	https://doi.org/10.1145/3797873	https://openalex.org/W7133221768		False	closed	Machine Learning in Healthcare	Computer science; Recommender system; Modular design; Artificial intelligence; Graph	77	article	openalex	diverse recommendations [title_and_abstract]
https://doi.org/10.1609/aaai.v40i18.38560	AAAI	2026	0	Graph Contrastive Learning (GCL) has proven effective in mitigating data sparsity and enhancing representation learning for recommendation. Yet, most GCL frameworks indiscriminately treat all non-anchor nodes as negatives during contrastive sampling, often leading to the false negative problem where semantically similar nodes are incorrectly repelled. Previous attempts to mitigate this issue rely on predetermined heuristics or local neighborhood mining, which struggle to reliably identify false negatives. More critically, they often overlook authentic user-item interactions for anchoring sample relationships. As a result, this paper presents MACRec, a Multi-View subspace-Alignment framework designed to Calibrate contrastive sampling in GCLbased Recommendation.			MACRec: A Multi-View Subspace Alignment Framework for Contrastive Sampling Calibration in Recommendation	Junping Liu; Mingchao Yu; Xinrong Hu; Rui Yan; Wanqing Li; Jie Yang; Yi Guo	7	https://doi.org/10.1609/aaai.v40i18.38560	https://openalex.org/W7137965487	https://doi.org/10.1609/aaai.v40i18.38560	True	diamond	Recommender Systems and Techniques	Computer science; Heuristics; Artificial intelligence; Subspace topology; Sampling (signal processing)	0	article	openalex	calibrated recommendations [title_and_abstract]
https://doi.org/10.1609/aaai.v40i18.38556	AAAI	2026	0	Recent advances in large language models (LLMs) have enabled realistic user simulators for developing and evaluating recommender systems (RSs). However, existing LLM-based simulators for RSs face two major limitations: (1) static and single-step prompt-based inference that leads to inaccurate and incomplete user profile construction; (2) unrealistic and single-round recommendation-feedback interaction pattern that fails to capture real-world scenarios. To address these limitations, we propose DGDPO (Diagnostic-Guided Dynamic Profile Optimization), a novel framework that constructs user profile through a dynamic and iterative optimization process to enhance the simulation fidelity. Specifically, DGDPO incorporates two core modules within each optimization loop: firstly, a specialized LLM-based diagnostic module, calibrated through our novel training strategy, accurately identifies specific defects in the user profile. Subsequently, a generalized LLM-based treatment module analyzes the diagnosed defect and generates targeted suggestions to refine the profile.	Macquarie University; Singapore University of Technology and Design; Nanyang Technological University; Waseda Bioscience Research Institute in Singapore		Diagnostic-Guided Dynamic Profile Optimization for LLM-based User Simulators in Sequential Recommendation	Hongyang Liu; Zhu Sun; Tianjun Wei; Yan O. Wang; Jiajie Zhu; Xinghua Qu	6	https://doi.org/10.1609/aaai.v40i18.38556	https://openalex.org/W7138163678	https://ojs.aaai.org/index.php/AAAI/article/download/38556/42518	True	diamond	Recommender Systems and Techniques	Computer science; Inference; RSS; Process (computing); Recommender system	0	article	openalex	calibrated recommendations [title_and_abstract]
https://doi.org/10.1609/aaai.v40i21.38798	AAAI	2026	0	Achieving appropriate human reliance on Artificial Intelligence (AI) systems remains a central challenge in Human-Computer Interaction. Confidence scores—indicators of an AI system’s certainty in its recommendations—have been proposed as a means to help users calibrate their trust and reliance on AI Decision Support Systems (DSS). However, limited research has explored how well-calibrated versus miscalibrated confidence scores affect human decision-making. We report a study examining the effects of confidence calibration on user reliance, decision accuracy, and perceived utility of an AI DSS. In a within-subjects experiment involving 184 participants solving logic puzzles, we found that well-calibrated confidence scores significantly improved decision accuracy (+20%, 95% CI: [0.18, 0.23]), whereas miscalibrated scores yielded minimal accuracy gains (+2%, 95% CI: [-0.00, 0.04]) and increased vulnerability to automation bias and conservatism bias.	University of Milano-Bicocca		Too Sure for Our Own Good: A User Study on AI Confidence and Human Reliance	Caterina Fregosi; Lucía Gómez Vicente; Andrea Campagner; Federico Cabitza	4	https://doi.org/10.1609/aaai.v40i21.38798	https://openalex.org/W7137871398	https://ojs.aaai.org/index.php/AAAI/article/download/38798/42760	True	diamond	Ethics and Social Impacts of AI	Low Confidence; Certainty; Affect (linguistics); Conservatism; Confidence interval	0	article	openalex	calibrated recommendations [title_and_abstract]
https://doi.org/10.1609/aaai.v40i48.42382	AAAI	2026	0	Auditing recommendation systems has attracted growing attention due to increasing concerns over filter bubbles, unfairness, and data misuse. A common approach is sock-puppet auditing, where autonomous agents interact with platforms to reveal risks. However, existing approaches rely on hard-coded agents, lacking adaptability to dynamic GUI layouts and generating behaviors far from those of real users, limiting the comprehensiveness and representativeness of assessment. To address these issues, we introduce AuditAgent, an LLM-powered GUI-agent framework for risk auditing. AuditAgent simulates realistic user preferences and performs adaptive, human-like interactions on recommendation platforms.	Institute of Computing Technology; University of Chinese Academy of Sciences		AuditAgent: LLM Agent for Risks Auditing in Recommender Systems	Du Su; Zhenxing Chen; Shilong Zhao; Yuanhao Liu; Fei Sun; Xu Cao; Huawei Shen	7	https://doi.org/10.1609/aaai.v40i48.42382	https://openalex.org/W7138945489	https://ojs.aaai.org/index.php/AAAI/article/download/42382/46343	True	diamond	Recommender Systems and Techniques	Recommender system; Computer science; Adaptability; Audit; Filter (signal processing)	0	article	openalex	filter bubble [title_and_abstract]; filter bubble recommender [title_and_abstract]
https://doi.org/10.1609/aaai.v40i37.40407	AAAI	2026	0	Best-of-N reasoning improves the accuracy of language models in solving mathematical tasks by sampling multiple candidate solutions and then selecting the best one based on some criteria. A critical bottleneck for this strategy is the output diversity limit, which occurs when the model generates similar outputs despite stochastic sampling, and hence recites the same error. To address this lack of variance in reasoning paths, we propose a novel unsupervised activation steering strategy that simultaneously optimizes the steering vectors for multiple reasoning trajectories at test time. At any synchronization anchor along the batch generation process, we find the steering vectors that maximize the total volume spanned by all possible intervened activation subsets. We demonstrate that these steering vectors can be determined by solving a Riemannian optimization problem over the product of spherical manifolds with a log-determinant objective function.	Chinese University of Hong Kong; University of Hong Kong		Test-time Diverse Reasoning by Riemannian Activation Steering	Ly Tran Ho Khanh; Dongxuan Zhu; Man-Chung Yue; Viet Dung Nguyen	4	https://doi.org/10.1609/aaai.v40i37.40407	https://openalex.org/W7138177437	https://ojs.aaai.org/index.php/AAAI/article/download/40407/44368	True	diamond	Stochastic Gradient Optimization Techniques	Bottleneck; Computer science; Synchronization (alternating current); Mathematical optimization; Process (computing)	0	article	openalex	determinantal point process [title_and_abstract]
https://doi.org/10.1609/aaai.v40i13.38020	AAAI	2026	0	Large Vision-Language Models (LVLMs) enhance performance on vision-language tasks by integrating visual features from pre-trained vision encoders into large language models (LLMs). However, the large number of visual tokens introduces significant computational overhead. Existing token pruning methods either perform global selection via [CLS]-based attention in the vision encode or prune within LLM decoding layers. These approaches face two key challenges: (1) [CLS]-based attention primarily focuses on visually salient regions across the entire image, often overlooking semantically important tokens essential for reasoning; and (2) strong positional bias in the shallow decoder layers causes the model to favor later-positioned tokens, while neglecting earlier ones that may carry critical reasoning cues. To address these issues, we propose PosPrune, a training-free, two-stage visual token pruning framework.	University of Science and Technology of China		PosPrune: Visual Token Pruning with Positional Bias Correction for Efficient Large Vision-Language Models	Ziyang Wang; Mengwei Li; Hao Yin; Wenhao Liu; Zilei Wang	5	https://doi.org/10.1609/aaai.v40i13.38020	https://openalex.org/W7137827372	https://doi.org/10.1609/aaai.v40i13.38020	True	diamond	Multimodal Machine Learning Applications	Computer science; Security token; Pruning; Artificial intelligence; Decoding methods	0	article	openalex	maximal marginal relevance [title_and_abstract]
https://doi.org/10.1109/tkde.2026.3671215	IEEE TKDE	2026	0	The long-tail recommendation problem remains a significant challenge in modern recommender systems, primarily due to data sparsity and popularity bias, which hinder the accurate ID representation of users and items. Recent advancements in large language models (LLMs) have enabled the direct modeling of user and item semantic representations, offering potential improvements in representation learning through the alignment of these two types of representations. However, systems relying on LLM representation alignment face two critical challenges: (1) the substantial differences between LLMs and recommendation models in terms of training objectives, phases, and data; (2) the pervasive popularity bias in collaborative data. These challenges create a semantic gap between ID representations and semantic representations. Directly aligning these representations risks introducing recommendation-irrelevant noise, disrupting the collaborative information embedded in ID representations, and ultimately leading to suboptimal recommendation outcomes.	Chongqing University; Shenzhen Institutes of Advanced Technology		Double Enhancement Framework for Long-Tail Recommendation	Jie Liao; Wei Zhou; Junhao Wen; Min Gao; Jun Zeng; Min Yang	6	https://doi.org/10.1109/tkde.2026.3671215	https://openalex.org/W7134133697		False	closed	Recommender Systems and Techniques	Computer science; Artificial intelligence; Information retrieval; Data mining; Field (mathematics)	0	article	openalex	long-tail recommendation [title_and_abstract]; popularity bias recommendation [title_and_abstract]
https://doi.org/10.1609/aaai.v40i48.42328	AAAI	2026	0	Sequential recommendation (SR) aims to model users' dynamic preferences from their historical interaction sequences to provide personalized recommendations. However, data sparsity remains a core bottleneck limiting the performance of sequential recommendation models. Existing mixup methods face two major challenges: 1) They cannot effectively address the data sparsity dilemma in long-tail scenarios. 2) It is difficult to maintain the Semantic structure of augmented samples during the random mixing process. To address these challenges, this study proposes the Semantic-Aware Data Augmentation (SADA) framework, which utilizes large language models (LLMs) to generate semantic embeddings.	Northeastern University		Semantic-Aware Data Augmentation for Sequential Recommendation	Zhifu Wei	1	https://doi.org/10.1609/aaai.v40i48.42328	https://openalex.org/W7138986061	https://ojs.aaai.org/index.php/AAAI/article/download/42328/46289	True	diamond	Recommender Systems and Techniques	Computer science; Bottleneck; Consistency (knowledge bases); Heuristic; Artificial intelligence	0	article	openalex	long-tail recommendation [title_and_abstract]
https://doi.org/10.1609/aaai.v40i17.38489	AAAI	2026	0	User purchase decisions are driven by complex, multi-faceted intentions that evolve across different temporal horizons (e.g., immediate needs, transitional interests, and long-term preferences). However, existing sequential methods often treat user sequences as unified blocks, overlooking the dynamic evolution of user intents at different granularities, while also lacking robustness against prevalent noise in real-world interaction data. This paper proposes Multi-granularity Intent Modeling with Adversarial Robustness for Sequential Recommendation (MIMAR-SRec), a framework that models latent user intentions at multiple granularities. Specifically, MIMAR-SRec integrates multi-granularity intent representation across different contextual windows to capture evolving user interests, dual-perspective contrastive learning that aligns user representations with both intent prototypes and cross-user sequences, and intent-similarity adversarial robustness that systematically enhances model stability against interaction, temporal, and preference noise through controlled perturbations. By integrating multi-granularity intent modeling with adversarial training, MIMAR-SRec enables simultaneous fine-grained underlying intent modeling and noise-resistant recommendations.	Tsinghua University		Multi-granularity Intent Modeling with Adversarial Robustness for Sequential Recommendation	Yangyi Fang; Haolin Shi	2	https://doi.org/10.1609/aaai.v40i17.38489	https://openalex.org/W7138474182	https://doi.org/10.1609/aaai.v40i17.38489	True	diamond	Recommender Systems and Techniques	Adversarial system; Robustness (evolution); Computer science; Machine learning; Artificial intelligence	0	article	openalex	long-tail recommendation [title_and_abstract]
https://doi.org/10.1109/tkde.2026.3694421	IEEE TKDE	2026	0	Sequential Recommendation (SeqRec) aims to predict the next item by capturing sequential patterns from users' historical interactions, playing a crucial role in many real-world recommender systems. However, existing approaches predominantly adopt a direct forward computation paradigm, where the final hidden state of the sequence encoder serves as the user representation. We argue that this inference paradigm, due to its limited computational depth, struggles to model the complex evolving nature of user preferences and lacks a nuanced understanding of long-tail items, leading to suboptimal performance. To address this issue, we propose ReaRec, the first inference-time computing framework for recommender systems, which enhances user representations through implicit multi step reasoning. Specifically, ReaRecautoregressively feeds the sequence's last hidden state into the sequential recommender while incorporating special reasoning position embeddings to decouple the original item encoding space from the multi step reasoning space.	Renmin University of China; Alibaba Group (China)	Alibaba Group (China)	Think before Recommend: Unleashing the Latent Reasoning Power for Sequential Recommendation	Jiakai Tang; Sunhao Dai; Teng Shi; Jun Xu; Xu Chen; Wen Chen; Jian Wu; Yuning Jiang	8	https://doi.org/10.1109/tkde.2026.3694421	https://openalex.org/W4416545260	https://arxiv.org/pdf/2503.22675	True	green	Recommender Systems and Techniques	Computer science; Generality; Inference; Artificial intelligence; Exploit	0	article	openalex	long-tail recommendation [title_and_abstract]
https://doi.org/10.1145/3820247	ACM TOIS	2026	0	Intent-aware sequential recommendation (ISR) predicts next-item interactions by capturing the implicit intents behind users’ historical behavior sequences. Although existing ISR methods have achieved promising performance, we argue that two smoothness issues remain insufficiently addressed. First, existing methods often overemphasize short-term intents, making it difficult to smoothly balance users’ short- and long-term preferences. Second, hard positive–negative boundaries in intent contrastive learning may introduce misleading contrastive signals and disrupt the semantic continuity of user behaviors. To tackle these issues, we propose S moothed I ntent L earning for sequential Rec ommendation ( SILRec ), which improves the smoothness of short- and long-term intents modeling as well as intent contrastive samples.	Guilin University of Electronic Technology; Northeastern University		Smoothed Intent Learning for Sequential Recommendation	Yifeng Su; Yizhou Dang; Xiaodong Cai; Guibing Guo	4	https://doi.org/10.1145/3820247	https://openalex.org/W7165173229		False	closed	Recommender Systems and Techniques	Computer science; Artificial intelligence; Representation (politics); Encoder; Machine learning	42	article	openalex	long-tail recommendation [title_and_abstract]
https://doi.org/10.1109/tkde.2026.3702349	IEEE TKDE	2026	0	These years have witnessed remarkable progress in modeling user behaviour from personalized online services, especially knowledge graph-based recommendation systems. Meanwhile, more studies are focusing on aspects beyond recommendation performance, since such an observational data-driven paradigm is posing threats to both users and society in terms of trustworthiness. In fact, existing problem-oriented solutions still face significant challenges, as almost all of them suffer from the generality limitations to improve their trustworthiness in a uniform fashion. To address these issues, we propose a plug-and-playDebiasing framework forKnowledgeGraph-basedRecommendationSystems, also known as DiKGRS. Specifically, the Knowledge-augmented Pseudo-Samples Generation (KPSG) method, a novel data augmentation perspective, is proposed to explore more auxiliary information beyond observational user behaviors.	Beijing University of Technology; University of Illinois Urbana-Champaign; Beijing Jiaotong University; Xi'an Jiaotong University		Knowledge Graph-based Debiasing for Trustworthy Recommendation Systems	Youru Li; Xuying Ning; Zhenfeng Zhu; Hanqiu Wang; Zhi Cai; Minnan Luo; Qinghua Zheng; Yao Zhao	8	https://doi.org/10.1109/tkde.2026.3702349	https://openalex.org/W7164184796		False	closed	Advanced Graph Neural Networks	Debiasing; Computer science; Recommender system; Trustworthiness; Information retrieval	0	article	openalex	popularity bias recommendation [title_and_abstract]
https://doi.org/10.1609/aaai.v40i18.38555	AAAI	2026	0	Watch time is widely used as a proxy for user satisfaction in video recommendation platforms. However, raw watch times are influenced by confounding factors such as video duration, popularity, and individual user behaviors, potentially distorting preference signals and resulting in biased recommendation models. We propose a novel relative advantage debiasing framework that corrects watch time by comparing it to empirically derived reference distributions conditioned on user and item groups. This approach yields a quantile-based preference signal and introduces a two-stage architecture that explicitly separates distribution estimation from preference learning. Additionally, we present distributional embeddings to efficiently parameterize watch-time quantiles without requiring online sampling or storage of historical data.			Relative Advantage Debiasing for Watch-Time Prediction in Short-Video Recommendation	Emily Liu; Kuan Han; Minfeng Zhan; Bocheng Zhao; Guanyu Mu; Yang Song	6	https://doi.org/10.1609/aaai.v40i18.38555	https://openalex.org/W7137977217	https://ojs.aaai.org/index.php/AAAI/article/download/38555/42517	True	diamond	Recommender Systems and Techniques	Debiasing; Computer science; Robustness (evolution); Proxy (statistics); Recommender system	0	article	openalex	popularity bias recommendation [title_and_abstract]
https://doi.org/10.1609/aaai.v40i19.38618	AAAI	2026	0	Large Language Models (LLMs) have greatly advanced knowledge graph question answering (KGQA), yet existing systems are typically optimized for returning highly relevant but predictable answers. A missing yet desired capacity is to exploit LLMs to suggest surprise and novel ("serendipitious") answers. In this paper, we formally define the serendipity-aware KGQA task and propose the SerenQA framework to evaluate LLMs' ability to uncover unexpected insights in scientific KGQA tasks. SerenQA includes a rigorous serendipity metric based on relevance, novelty, and surprise, along with an expert-annotated benchmark derived from the Clinical Knowledge Graph for drug repurposing. Additionally, it features a structured evaluation pipeline encompassing three subtasks: knowledge retrieval, subgraph reasoning, and serendipity exploration.	Case Western Reserve University		Assessing LLMs for Serendipity Discovery in Knowledge Graphs: A Case for Drug Repurposing	Mengying Wang; Chenhui Ma; Ao Jiao; Tuo Liang; Pan Lu; Shrinidhi Hegde; Yu Yin; Evren Gurkan-Cavusoglu; Yinghui Wu	9	https://doi.org/10.1609/aaai.v40i19.38618	https://openalex.org/W7138032595	https://ojs.aaai.org/index.php/AAAI/article/download/38618/42580	True	diamond	Advanced Graph Neural Networks	Serendipity; Surprise; Exploit; Repurposing; Counterfactual thinking	0	article	openalex	serendipity [title_and_abstract]
https://doi.org/10.1145/3789267	ACM TOIS	2026	0	In large-scale Point-of-Interest (POI) recommendation, the conflict between accuracy and computational efficiency intensifies as POI catalogs grow. Traditional deep models struggle to balance quality with efficiency. To address this challenge, we propose a knowledge-distilled product quantization framework EffiPOI for efficient POI recommendation. EffiPOI jointly optimizes accuracy and efficiency by integrating product quantization with multi-modal knowledge distillation. Specifically, we first construct service-oriented multi-modal POI representations, which comprehensively capture each POI’s spatial coverage, temporal activity patterns, and semantic attributes.	Shandong Normal University; Tongji University; University of Technology Sydney		EffiPOI: A Product Quantization Framework Based on Knowledge Distillation for Efficient POI Recommendations	Chengmei Peng; Yang Xu; Lei Zhu; Fengling Li; Huaxiang Zhang; Zhigang Ma	6	https://doi.org/10.1145/3789267	https://openalex.org/W7124877963		False	closed	Recommender Systems and Techniques	Computer science; Quantization (signal processing); Discriminative model; Inference; Speedup	30	article	openalex	catalog coverage recommendation [title_and_abstract]; multi-interest recommendation [title_and_abstract]
https://doi.org/10.1609/aaai.v40i47.41524	AAAI	2026	0	Recommendation systems shape much of what people, including youth, encounter online, influencing their exposure to information and ideas. Understanding their workings and potential downsides, such as filter bubbles, is increasingly important. At the same time, Minecraft remains one of the most popular and accessible game platforms among students worldwide, making it a promising medium for AI literacy outreach. Building on a previous in-person augmented reality application called BeeTrap, in which players, acting as bees, pollinate flowers and see how similar choices narrow their environment, we created BeeTrap-MC, a Minecraft-based version aimed at broader reach and accessibility. Unlike the original facilitator-led group workshop, BeeTrap-MC is designed for students individual playthrough.	University of Rochester		Beetrap-MC: A Minecraft-Based AI Literacy Tool for Teaching Filter Bubbles to Middle School Students	Erfan Farhadi; Kenneth Fei; Yifan Jiang; Zhen Bai	4	https://doi.org/10.1609/aaai.v40i47.41524	https://openalex.org/W7139053081	https://ojs.aaai.org/index.php/AAAI/article/download/41524/45485	True	diamond	Teaching and Learning Programming	Filter (signal processing); Usability; Embodied cognition; Key (lock); Digital literacy	0	article	openalex	filter bubble [title_and_abstract]
https://doi.org/10.1609/aaai.v40i34.40167	AAAI	2026	0	Deep multi-modal clustering fully learns semantically consistent and discriminative cluster representations between multiple modalities in an unlabeled manner. However, existing methods treat all samples equally, ignoring varying sample quality, which limits clustering performance. Inspired by the concept of interest in the recommendation system, we propose a novel interest-driven deep multi-modal clustering (IDMC) framework. It designs a new paradigm to quantify the importance of each sample base on the attention it receives from other samples, which called interest value. This value jointly captures the local geometric structure through the Euclidean distance in feature space and the consistency of pseudo-labels.			Interest-driven Deep Multi-modal Clustering	Guoliang Zou; Tongji Chen; Sijia Li; Jin Qin; Yangdong Ye; Shizhe Hu	6	https://doi.org/10.1609/aaai.v40i34.40167	https://openalex.org/W7138282854	https://doi.org/10.1609/aaai.v40i34.40167	True	diamond	Domain Adaptation and Few-Shot Learning	Cluster analysis; Artificial intelligence; Computer science; Discriminative model; Normalization (sociology)	0	article	openalex	multi-interest recommendation [title_and_abstract]
https://doi.org/10.1609/aaai.v40i18.38580	AAAI	2026	0	Knowledge Graph (KG)-supported Graph Neural Network models are becoming crucial in recommendation systems due to their ability to mitigate the data sparsity challenge. However, these models remain suboptimal because they overlook the representation differences between the inherent user-item Bipartite Graph (BG) and the external head-relation-tail KG, leading to semantic misalignment. Moreover, they indiscriminately incorporate various types of relations from the KG, which may introduce noise information into the model, ultimately degrading recommendation performance. To address these challenges, we propose an end-to-end model named Multi-graph Fusion Cross-model Contrastive Learning (MFCCL). To uncover users' interest in items and explore the associations between items, we first construct a user-interest graph by integrating information from both the BG and KG, and an item-association graph derived from the BG.	Universidad del Noreste; Pennsylvania State University; Singapore Institute of Technology; Singapore University of Social Sciences		Multi-graph Fusion Cross-model Contrastive Learning for Recommendation	Shengjun Ma; Yuhai Zhao; Fenglong Ma; Baoyin Liu; Zhengkui Wang; Wen Shan	6	https://doi.org/10.1609/aaai.v40i18.38580	https://openalex.org/W7138433654	https://ojs.aaai.org/index.php/AAAI/article/download/38580/42542	True	diamond	Recommender Systems and Techniques	Computer science; Leverage (statistics); Artificial intelligence; Graph; Feature learning	0	article	openalex	multi-interest recommendation [title_and_abstract]
https://doi.org/10.1109/tkde.2026.3677245	IEEE TKDE	2026	0	Next Point-of-interest (POI) recommendation has been widely used in real scenarios to predict the next possible location based on user behavior patterns. However, existing methods predominantly rely on spatio-temporal associations and check-in sequence relationships between users and POIs, which fall short for users with limited interactions with POIs. Moreover, user preferences are inherently multi-dimensional, rendering user selections often influenced by multiple factors such as location categories and multi-modal information. To mitigate these issues, we introduce a <bold xmlns:mml="http://www.w3.org/1998/Math/MathML" xmlns:xlink="http://www.w3.org/1999/xlink">M</b>ulti-<bold xmlns:mml="http://www.w3.org/1998/Math/MathML" xmlns:xlink="http://www.w3.org/1999/xlink">M</b>odal Knowledge Graph <bold xmlns:mml="http://www.w3.org/1998/Math/MathML" xmlns:xlink="http://www.w3.org/1999/xlink">M</b>odeling of <bold xmlns:mml="http://www.w3.org/1998/Math/MathML" xmlns:xlink="http://www.w3.org/1999/xlink">M</b>ulti-Dimensional User Preferences for Next-POI <bold xmlns:mml="http://www.w3.org/1998/Math/MathML" xmlns:xlink="http://www.w3.org/1999/xlink">Rec</b>ommendation (<sc xmlns:mml="http://www.w3.org/1998/Math/MathML" xmlns:xlink="http://www.w3.org/1999/xlink">M4Rec</small> for short). First, we define a multi-modal knowledge graph to organize the relationships among users, locations, categories, and multi-modal information.	Beijing University of Posts and Telecommunications; Zhejiang University of Science and Technology; Aalborg University; Jinan University; Central South University		M4Rec: Multi-Modal Knowledge Graph Modeling of Multi-Dimensional User Preferences for Next-POI Recommendation	Jinpeng Chen; Fan Zhang; Huan Li; Hua Lu; Kaimin Wei; Senzhang Wang; Christian S. Jensen	7	https://doi.org/10.1109/tkde.2026.3677245	https://openalex.org/W7140193253	https://vbn.aau.dk/da/publications/e5e67da4-689e-470d-b401-4e3fa30b8be0	True	green	Recommender Systems and Techniques	Computer science; Knowledge graph; Graph; Information retrieval; Rendering (computer graphics)	0	article	openalex	multi-interest recommendation [title_and_abstract]
https://doi.org/10.1609/aaai.v40i24.39114	AAAI	2026	0	Existing video recommendation systems, relying mainly on ID-based embedding mapping and collaborative filtering, often fail to capture in-depth video content semantics. Moreover, most struggle to address biased user behaviors (e.g., accidental clicks, fast skips), leading to inaccurate interest modeling and frequent negative feedback in top recommendations with unclear causes. To tackle this issue, we collect real-world user video-watching sequences, annotate the reasons for users' dislikes, and construct a benchmark dataset for personalized explanations. We then introduce the Agentic Explainable Negative Feedback (ENF) framework, which integrates three core components: (1) the Profile Agent, extracting behavioral cues from users' historical data to derive psychological and personality profiles; (2) the Video Agent, performing comprehensive multimodal video analysis; and (3) the Reason Agent, synthesizing information from the other two agents to predict user engagement and generate explanations. Additionally, we propose the S-GRPO algorithm, enabling the model to progressively address complex tasks during reinforcement fine-tuning.	Shenzhen Institutes of Advanced Technology; Sun Yat-sen University; Tencent (China)	Tencent (China)	When Top-ranked Recommendations Fail: Modeling Multi-Granular Negative Feedback for Explainable and Robust Video Recommendation	Siran Chen; BoYu Chen; Chenyun Yu; Yi Ouyang; Lei Cheng; Chengxiang Zhuo; Zang Li; Yali Wang	8	https://doi.org/10.1609/aaai.v40i24.39114	https://openalex.org/W7137961846	https://ojs.aaai.org/index.php/AAAI/article/download/39114/43076	True	diamond	Explainable Artificial Intelligence (XAI)	Computer science; Construct (python library); Software deployment; Benchmark (surveying); User engagement	0	article	openalex	multi-interest recommendation [title_and_abstract]
https://doi.org/10.1609/aaai.v40i19.38663	AAAI	2026	0	Out-of-Town (OOT) recommendation aims to provide personalized suggestions for users in unfamiliar cities. However, OOT recommendation faces two fundamental challenges: the difficulty of reasoning across modalities, as preference signals in disparate formats such as images and text are hard to compare; and the preference deviation problem, since a user's resident and tourist preferences often diverge, rendering simple preference transfer ineffective. To address these challenges, we propose Distinguishing Resident and Tourist Preferences via Multi-Modal LLM Alignment for Out-of-Town Cross-Domain Recommendation (DiMA), a framework for re-ranking Points of Interest (POIs). To tackle the multimodal challenge, DiMA first leverages Multimodal Large Language Models and Large Language Models (LLMs) to transform heterogeneous POI data into unified semantic tags, enabling both cross-modal reasoning and efficient downstream processing. To address preference deviation, a ``teacher'' LLM executes a custom Chain-of-Thought (CoT) process to disentangle resident and tourist preferences from multi-city histories for re-ranking.			DiMA: Distinguishing Resident and Tourist Preferences via Multi-Modal LLM Alignment for Out-of-Town Cross-Domain Recommendation	Fan Zhang; Jinpeng Chen; Tao Wang; Huan Li; Senzhang Wang; Feifei Kou; Ye Ji; Kaimin Wei; Zhenye Yang	9	https://doi.org/10.1609/aaai.v40i19.38663	https://openalex.org/W7137802025	https://doi.org/10.1609/aaai.v40i19.38663	True	diamond	Recommender Systems and Techniques	Computer science; Preference; Tourism; Baseline (sea); Information retrieval	0	article	openalex	multi-interest recommendation [title_and_abstract]
